State,Year,Quarter,District,Insurance_Count,Insurance_Amount
tamil-nadu,2024,3,tiruvallur,6791,9622643.0
tamil-nadu,2024,3,tiruppur,6071,8694793.0
tamil-nadu,2024,3,dharmapuri,1018,1564420.0
tamil-nadu,2024,3,thoothukkudi,3,9970.0
tamil-nadu,2024,3,thanjavur,1723,2376149.0
tamil-nadu,2024,3,madurai,4876,6055754.0
tamil-nadu,2024,3,tiruvannamalai,1436,1952106.0
tamil-nadu,2024,3,salem,3448,5124969.0
tamil-nadu,2024,3,nagapattinam,464,670166.0
tamil-nadu,2024,3,tirupathur,768,1229898.0
tamil-nadu,2024,3,ariyalur,461,609809.0
tamil-nadu,2024,3,chennai,35114,42146763.0
tamil-nadu,2024,3,the nilgiris,728,1321595.0
tamil-nadu,2024,3,erode,2519,4021789.0
tamil-nadu,2024,3,mayiladuthurai,533,777533.0
tamil-nadu,2024,3,karur,775,1318648.0
tamil-nadu,2024,3,viluppuram,1565,2213019.0
tamil-nadu,2024,3,tiruvarur,620,828563.0
tamil-nadu,2024,3,pudukkottai,693,997757.0
tamil-nadu,2024,3,perambalur,295,490168.0
tamil-nadu,2024,3,coimbatore,11224,17306024.0
tamil-nadu,2024,3,virudhunagar,1005,1346010.0
tamil-nadu,2024,3,dindigul,1599,2738548.0
tamil-nadu,2024,3,sivaganga,710,1020097.0
tamil-nadu,2024,3,tenkasi,722,1100988.0
tamil-nadu,2024,3,thoothukudi,1048,1605450.0
tamil-nadu,2024,3,chengalpattu,11242,15837681.0
tamil-nadu,2024,3,kanniyakumari,1554,2546544.0
tamil-nadu,2024,3,tirunelveli,1582,2254420.0
tamil-nadu,2024,3,thiruvallur,5,15196.0
tamil-nadu,2024,3,theni,946,1416488.0
tamil-nadu,2024,3,ranipet,963,1365303.0
tamil-nadu,2024,3,namakkal,1456,2218705.0
tamil-nadu,2024,3,kallakurichi,566,821443.0
tamil-nadu,2024,3,vellore,1334,2138093.0
tamil-nadu,2024,4,tiruchirappalli,2917,4123386.0
tamil-nadu,2024,4,ramanathapuram,660,832167.0
tamil-nadu,2024,4,krishnagiri,3802,5691238.0
tamil-nadu,2024,4,cuddalore,2130,2971193.0
tamil-nadu,2024,4,kancheepuram,3048,3716588.0
tamil-nadu,2024,4,tiruvallur,7606,10166523.0
tamil-nadu,2024,4,tiruppur,7641,10484301.0
tamil-nadu,2024,4,dharmapuri,1200,1659556.0
tamil-nadu,2024,4,thanjavur,1652,2278962.0
tamil-nadu,2024,4,madurai,5119,6427615.0
tamil-nadu,2024,4,tiruvannamalai,1326,2008434.0
tamil-nadu,2024,4,salem,3696,5153549.0
tamil-nadu,2024,4,nagapattinam,462,695154.0
tamil-nadu,2024,4,tirupathur,907,1255042.0
tamil-nadu,2024,4,ariyalur,459,587887.0
tamil-nadu,2024,4,chennai,35408,43569170.0
tamil-nadu,2024,4,the nilgiris,853,1768508.0
tamil-nadu,2024,4,erode,2987,4323698.0
tamil-nadu,2024,4,mayiladuthurai,635,871971.0
tamil-nadu,2024,4,karur,882,1309458.0
tamil-nadu,2024,4,viluppuram,1651,2421348.0
tamil-nadu,2024,4,tiruvarur,704,887815.0
tamil-nadu,2024,4,pudukkottai,722,919395.0
tamil-nadu,2024,4,perambalur,294,425750.0
tamil-nadu,2024,4,coimbatore,12866,19222550.0
tamil-nadu,2024,4,virudhunagar,1122,1449831.0
tamil-nadu,2024,4,dindigul,1745,2841472.0
tamil-nadu,2024,4,sivaganga,782,1176291.0
tamil-nadu,2024,4,tenkasi,759,1070260.0
tamil-nadu,2024,4,thoothukudi,1250,1815994.0
tamil-nadu,2024,4,chengalpattu,11836,16887124.0
tamil-nadu,2024,4,kanniyakumari,1754,2952122.0
tamil-nadu,2024,4,tirunelveli,1901,2659685.0
tamil-nadu,2024,4,theni,1191,1929981.0
tamil-nadu,2024,4,ranipet,1134,1592239.0
tamil-nadu,2024,4,namakkal,1694,2456646.0
tamil-nadu,2024,4,kallakurichi,581,771215.0
tamil-nadu,2024,4,vellore,1626,2410133.0
telangana,2020,2,narayanpet,21,4626.0
telangana,2020,2,nalgonda,335,71500.0
telangana,2020,2,jangaon,101,22256.0
telangana,2020,2,bhadradri kothagudem,180,38966.0
telangana,2020,2,warangal rural,100,20821.0
telangana,2020,2,kumuram bheem asifabad,46,9879.0
telangana,2020,2,nizamabad,379,73253.0
telangana,2020,2,adilabad,44,9191.0
telangana,2020,2,rajanna sircilla,92,19833.0
telangana,2020,2,nagarkurnool,102,21605.0
telangana,2020,2,peddapalle,213,44319.0
telangana,2020,2,nirmal,70,14299.0
telangana,2020,2,mahabubabad,113,23167.0
telangana,2020,2,sangareddy,712,134962.0
telangana,2020,2,wanaparthy,61,14337.0
telangana,2020,2,vikarabad,78,17263.0
telangana,2020,2,jagtial,116,26068.0
telangana,2020,2,yadadri bhuvanagiri,132,27809.0
telangana,2020,2,medak,77,16071.0
telangana,2020,2,mahbubnagar,148,28077.0
telangana,2020,2,jaya shankar bhalupally,55,12593.0
telangana,2020,2,warangal urban,786,147920.0
telangana,2020,2,rangareddy,4495,778492.0
telangana,2020,2,hyderabad,4783,805518.0
telangana,2020,2,suryapet,183,36435.0
telangana,2020,2,jogulamba gadwal,91,19239.0
telangana,2020,2,kamareddy,144,30475.0
telangana,2020,2,mulugu,26,6723.0
telangana,2020,2,medchal malkajgiri,4150,711890.0
telangana,2020,2,karimnagar,410,78638.0
telangana,2020,2,mancherial,220,42506.0
telangana,2020,2,siddipet,206,41839.0
telangana,2020,2,khammam,334,68883.0
telangana,2020,3,narayanpet,149,32049.0
telangana,2020,3,nalgonda,1035,269617.0
telangana,2020,3,jangaon,273,60575.0
telangana,2020,3,bhadradri kothagudem,816,217549.0
telangana,2020,3,warangal rural,370,94002.0
telangana,2020,3,kumuram bheem asifabad,142,38117.0
telangana,2020,3,nizamabad,857,243682.0
telangana,2020,3,adilabad,241,53855.0
telangana,2020,3,rajanna sircilla,185,59989.0
telangana,2020,3,nagarkurnool,293,73011.0
telangana,2020,3,peddapalle,609,170114.0
telangana,2020,3,nirmal,266,72468.0
telangana,2020,3,mahabubabad,342,86451.0
telangana,2020,3,sangareddy,1442,363881.0
telangana,2020,3,wanaparthy,205,52693.0
telangana,2020,3,vikarabad,290,69322.0
telangana,2020,3,jagtial,490,139624.0
telangana,2020,3,yadadri bhuvanagiri,316,72815.0
telangana,2020,3,medak,252,67248.0
telangana,2020,3,mahbubnagar,525,130393.0
telangana,2020,3,jaya shankar bhalupally,206,52742.0
telangana,2020,3,warangal urban,1612,385281.0
telangana,2020,3,rangareddy,6340,1509162.0
telangana,2020,3,hyderabad,6331,1397580.0
telangana,2020,3,suryapet,639,153796.0
telangana,2020,3,jogulamba gadwal,221,54595.0
telangana,2020,3,kamareddy,457,118381.0
telangana,2020,3,mulugu,107,27634.0
telangana,2020,3,medchal malkajgiri,5929,1415970.0
telangana,2020,3,karimnagar,1157,313760.0
telangana,2020,3,mancherial,531,142803.0
telangana,2020,3,siddipet,541,149772.0
telangana,2020,3,khammam,1226,317612.0
telangana,2020,4,narayanpet,74,22761.0
telangana,2020,4,nalgonda,834,464673.0
telangana,2020,4,jangaon,159,73054.0
telangana,2020,4,bhadradri kothagudem,597,290516.0
telangana,2020,4,warangal rural,257,110578.0
telangana,2020,4,kumuram bheem asifabad,107,49848.0
telangana,2020,4,nizamabad,491,256473.0
telangana,2020,4,adilabad,174,70112.0
telangana,2020,4,rajanna sircilla,172,61230.0
telangana,2020,4,nagarkurnool,175,71716.0
telangana,2020,4,peddapalle,408,194179.0
telangana,2020,4,nirmal,209,98114.0
telangana,2020,4,mahabubabad,204,104128.0
telangana,2020,4,sangareddy,797,507751.0
telangana,2020,4,wanaparthy,126,51086.0
telangana,2020,4,vikarabad,161,76221.0
telangana,2020,4,jagtial,296,145110.0
telangana,2020,4,yadadri bhuvanagiri,254,152909.0
telangana,2020,4,medak,198,120566.0
telangana,2020,4,mahbubnagar,292,152298.0
telangana,2020,4,jaya shankar bhalupally,151,71066.0
telangana,2020,4,warangal urban,1030,522488.0
telangana,2020,4,rangareddy,3486,2124943.0
telangana,2020,4,hyderabad,3682,1892565.0
telangana,2020,4,suryapet,445,211438.0
telangana,2020,4,jogulamba gadwal,136,42936.0
telangana,2020,4,kamareddy,299,131614.0
telangana,2020,4,mulugu,84,34417.0
telangana,2020,4,medchal malkajgiri,3298,2034226.0
telangana,2020,4,karimnagar,649,307932.0
telangana,2020,4,mancherial,515,274989.0
telangana,2020,4,siddipet,387,175621.0
telangana,2020,4,khammam,814,441541.0
telangana,2021,1,narayanpet,127,63895.0
telangana,2021,1,nalgonda,1034,573172.0
telangana,2021,1,jangaon,248,96090.0
telangana,2021,1,bhadradri kothagudem,685,366242.0
telangana,2021,1,warangal rural,371,163692.0
telangana,2021,1,kumuram bheem asifabad,159,95708.0
telangana,2021,1,nizamabad,749,330191.0
telangana,2021,1,adilabad,246,148265.0
telangana,2021,1,rajanna sircilla,240,105084.0
telangana,2021,1,nagarkurnool,326,134952.0
telangana,2021,1,peddapalle,494,245348.0
telangana,2021,1,nirmal,218,150091.0
telangana,2021,1,mahabubabad,364,180196.0
telangana,2021,1,sangareddy,1250,790111.0
telangana,2021,1,wanaparthy,164,59414.0
telangana,2021,1,vikarabad,250,122209.0
telangana,2021,1,jagtial,415,220693.0
telangana,2021,1,yadadri bhuvanagiri,363,166973.0
telangana,2021,1,medak,289,124967.0
telangana,2021,1,mahbubnagar,385,174800.0
telangana,2021,1,jaya shankar bhalupally,210,86316.0
telangana,2021,1,warangal urban,1333,701830.0
telangana,2021,1,rangareddy,4821,2864273.0
telangana,2021,1,hyderabad,5067,2446647.0
telangana,2021,1,suryapet,524,260363.0
telangana,2021,1,jogulamba gadwal,159,49017.0
telangana,2021,1,kamareddy,417,172478.0
telangana,2021,1,mulugu,145,80147.0
telangana,2021,1,medchal malkajgiri,4375,2393448.0
telangana,2021,1,karimnagar,960,472977.0
telangana,2021,1,mancherial,521,264371.0
telangana,2021,1,siddipet,483,246629.0
telangana,2021,1,khammam,906,460358.0
telangana,2021,2,narayanpet,95,42077.0
telangana,2021,2,nalgonda,834,548380.0
telangana,2021,2,jangaon,172,137871.0
telangana,2021,2,bhadradri kothagudem,639,529480.0
telangana,2021,2,warangal rural,273,153426.0
telangana,2021,2,kumuram bheem asifabad,126,90201.0
telangana,2021,2,nizamabad,760,463775.0
telangana,2021,2,adilabad,203,118691.0
telangana,2021,2,rajanna sircilla,248,152233.0
telangana,2021,2,nagarkurnool,217,172498.0
telangana,2021,2,peddapalle,435,258873.0
telangana,2021,2,nirmal,361,308414.0
telangana,2021,2,mahabubabad,221,132191.0
telangana,2021,2,sangareddy,1264,979882.0
telangana,2021,2,wanaparthy,124,134246.0
telangana,2021,2,vikarabad,176,147059.0
telangana,2021,2,jagtial,378,320580.0
telangana,2021,2,yadadri bhuvanagiri,294,176127.0
telangana,2021,2,medak,177,101561.0
telangana,2021,2,mahbubnagar,335,244463.0
telangana,2021,2,jaya shankar bhalupally,132,94871.0
telangana,2021,2,warangal urban,1267,944761.0
telangana,2021,2,rangareddy,5618,4515303.0
telangana,2021,2,hyderabad,5616,3945773.0
telangana,2021,2,suryapet,513,355356.0
telangana,2021,2,jogulamba gadwal,179,109914.0
telangana,2021,2,kamareddy,345,225336.0
telangana,2021,2,mulugu,85,80917.0
telangana,2021,2,medchal malkajgiri,5094,3743459.0
telangana,2021,2,karimnagar,786,446639.0
telangana,2021,2,mancherial,535,384223.0
telangana,2021,2,siddipet,422,310232.0
telangana,2021,2,khammam,946,566839.0
telangana,2021,3,narayanpet,70,81688.0
telangana,2021,3,nalgonda,822,627098.0
telangana,2021,3,jangaon,167,126594.0
telangana,2021,3,bhadradri kothagudem,538,391835.0
telangana,2021,3,warangal rural,271,221048.0
telangana,2021,3,kumuram bheem asifabad,102,81939.0
telangana,2021,3,nizamabad,545,423866.0
telangana,2021,3,adilabad,218,220848.0
telangana,2021,3,rajanna sircilla,195,122961.0
telangana,2021,3,nagarkurnool,216,147783.0
telangana,2021,3,peddapalle,478,312108.0
telangana,2021,3,nirmal,315,274664.0
telangana,2021,3,mahabubabad,211,140779.0
telangana,2021,3,sangareddy,1257,1064357.0
telangana,2021,3,wanaparthy,151,137536.0
telangana,2021,3,vikarabad,222,161543.0
telangana,2021,3,jagtial,326,318612.0
telangana,2021,3,yadadri bhuvanagiri,398,314804.0
telangana,2021,3,medak,216,150441.0
telangana,2021,3,mahbubnagar,295,239626.0
telangana,2021,3,jaya shankar bhalupally,136,100024.0
telangana,2021,3,warangal urban,1340,967149.0
telangana,2021,3,rangareddy,5064,4209112.0
telangana,2021,3,hyderabad,5201,3813732.0
telangana,2021,3,suryapet,430,280653.0
telangana,2021,3,jogulamba gadwal,119,69084.0
telangana,2021,3,kamareddy,305,211358.0
telangana,2021,3,mulugu,95,75266.0
telangana,2021,3,medchal malkajgiri,4896,3968450.0
telangana,2021,3,karimnagar,760,418556.0
telangana,2021,3,mancherial,539,413727.0
telangana,2021,3,siddipet,400,301496.0
telangana,2021,3,khammam,782,536480.0
telangana,2021,4,narayanpet,83,74848.0
telangana,2021,4,nalgonda,631,888187.0
telangana,2021,4,jangaon,313,351017.0
telangana,2021,4,bhadradri kothagudem,840,953767.0
telangana,2021,4,warangal rural,366,390215.0
telangana,2021,4,kumuram bheem asifabad,180,197254.0
telangana,2021,4,nizamabad,666,714224.0
telangana,2021,4,adilabad,220,195452.0
telangana,2021,4,rajanna sircilla,223,246999.0
telangana,2021,4,nagarkurnool,227,264535.0
telangana,2021,4,peddapalle,666,805934.0
telangana,2021,4,nirmal,328,366030.0
telangana,2021,4,mahabubabad,335,300454.0
telangana,2021,4,sangareddy,1219,1921406.0
telangana,2021,4,wanaparthy,157,126321.0
telangana,2021,4,vikarabad,277,241693.0
telangana,2021,4,jagtial,537,649577.0
telangana,2021,4,yadadri bhuvanagiri,176,276107.0
telangana,2021,4,medak,149,255333.0
telangana,2021,4,mahbubnagar,334,387296.0
telangana,2021,4,jaya shankar bhalupally,171,216354.0
telangana,2021,4,warangal urban,2289,2254395.0
telangana,2021,4,rangareddy,6835,7932450.0
telangana,2021,4,hyderabad,7016,7001072.0
telangana,2021,4,suryapet,402,563471.0
telangana,2021,4,jogulamba gadwal,128,135778.0
telangana,2021,4,kamareddy,305,263050.0
telangana,2021,4,mulugu,105,105497.0
telangana,2021,4,medchal malkajgiri,6553,7341035.0
telangana,2021,4,karimnagar,962,970635.0
telangana,2021,4,mancherial,814,909975.0
telangana,2021,4,siddipet,287,385987.0
telangana,2021,4,khammam,1054,1159144.0
telangana,2022,1,narayanpet,78,127136.0
telangana,2022,1,nalgonda,902,1364965.0
telangana,2022,1,jangaon,251,388422.0
telangana,2022,1,bhadradri kothagudem,809,1305086.0
telangana,2022,1,warangal rural,274,328568.0
telangana,2022,1,kumuram bheem asifabad,155,217297.0
telangana,2022,1,nizamabad,576,741988.0
telangana,2022,1,adilabad,193,313722.0
telangana,2022,1,rajanna sircilla,266,353729.0
telangana,2022,1,nagarkurnool,200,259048.0
telangana,2022,1,peddapalle,689,897453.0
telangana,2022,1,nirmal,341,463435.0
telangana,2022,1,mahabubabad,282,361180.0
telangana,2022,1,sangareddy,1654,2731166.0
telangana,2022,1,wanaparthy,130,161577.0
telangana,2022,1,vikarabad,214,366517.0
telangana,2022,1,jagtial,431,663456.0
telangana,2022,1,yadadri bhuvanagiri,325,573830.0
telangana,2022,1,medak,185,300612.0
telangana,2022,1,mahbubnagar,310,462775.0
telangana,2022,1,jaya shankar bhalupally,167,237123.0
telangana,2022,1,warangal urban,1844,2603848.0
telangana,2022,1,rangareddy,7261,10851640.0
telangana,2022,1,hyderabad,7434,9813417.0
telangana,2022,1,suryapet,457,688118.0
telangana,2022,1,jogulamba gadwal,172,163792.0
telangana,2022,1,kamareddy,312,440040.0
telangana,2022,1,mulugu,98,152257.0
telangana,2022,1,medchal malkajgiri,7300,10383529.0
telangana,2022,1,karimnagar,949,1122703.0
telangana,2022,1,mancherial,860,1294290.0
telangana,2022,1,siddipet,345,490257.0
telangana,2022,1,khammam,861,1319040.0
telangana,2022,2,narayanpet,120,154731.0
telangana,2022,2,nalgonda,1156,1581874.0
telangana,2022,2,jangaon,244,356782.0
telangana,2022,2,bhadradri kothagudem,1097,1306578.0
telangana,2022,2,warangal rural,267,372810.0
telangana,2022,2,kumuram bheem asifabad,154,190179.0
telangana,2022,2,nizamabad,657,885412.0
telangana,2022,2,adilabad,222,337731.0
telangana,2022,2,rajanna sircilla,290,388788.0
telangana,2022,2,nagarkurnool,222,278135.0
telangana,2022,2,peddapalle,672,887190.0
telangana,2022,2,nirmal,410,486392.0
telangana,2022,2,mahabubabad,258,306058.0
telangana,2022,2,sangareddy,2309,2962591.0
telangana,2022,2,wanaparthy,117,132278.0
telangana,2022,2,vikarabad,232,448438.0
telangana,2022,2,jagtial,487,652747.0
telangana,2022,2,yadadri bhuvanagiri,411,605090.0
telangana,2022,2,medak,345,520585.0
telangana,2022,2,mahbubnagar,356,547272.0
telangana,2022,2,jaya shankar bhalupally,177,289275.0
telangana,2022,2,warangal urban,2042,2140645.0
telangana,2022,2,rangareddy,10065,13653367.0
telangana,2022,2,hyderabad,9542,11365866.0
telangana,2022,2,suryapet,633,770066.0
telangana,2022,2,jogulamba gadwal,207,154989.0
telangana,2022,2,kamareddy,406,473238.0
telangana,2022,2,mulugu,87,118215.0
telangana,2022,2,medchal malkajgiri,8919,11248856.0
telangana,2022,2,karimnagar,1191,1432900.0
telangana,2022,2,mancherial,774,1007355.0
telangana,2022,2,siddipet,501,745153.0
telangana,2022,2,khammam,1030,1255370.0
telangana,2022,3,narayanpet,106,143266.0
telangana,2022,3,nalgonda,1410,1593165.0
telangana,2022,3,jangaon,272,350492.0
telangana,2022,3,bhadradri kothagudem,1180,1626914.0
telangana,2022,3,warangal rural,341,417219.0
telangana,2022,3,kumuram bheem asifabad,201,268240.0
telangana,2022,3,nizamabad,674,891645.0
telangana,2022,3,adilabad,305,334983.0
telangana,2022,3,rajanna sircilla,216,308972.0
telangana,2022,3,nagarkurnool,267,334468.0
telangana,2022,3,peddapalle,897,1031748.0
telangana,2022,3,nirmal,370,453892.0
telangana,2022,3,mahabubabad,282,388652.0
telangana,2022,3,sangareddy,2789,3682903.0
telangana,2022,3,wanaparthy,196,218305.0
telangana,2022,3,vikarabad,277,454769.0
telangana,2022,3,jagtial,524,661617.0
telangana,2022,3,yadadri bhuvanagiri,470,677654.0
telangana,2022,3,medak,393,551147.0
telangana,2022,3,mahbubnagar,385,597948.0
telangana,2022,3,jaya shankar bhalupally,176,249083.0
telangana,2022,3,warangal urban,2301,2550693.0
telangana,2022,3,rangareddy,11801,15523643.0
telangana,2022,3,hyderabad,10560,12374531.0
telangana,2022,3,suryapet,698,879300.0
telangana,2022,3,jogulamba gadwal,265,235858.0
telangana,2022,3,kamareddy,342,424333.0
telangana,2022,3,mulugu,135,145096.0
telangana,2022,3,medchal malkajgiri,10158,12806190.0
telangana,2022,3,karimnagar,1050,1412025.0
telangana,2022,3,mancherial,830,994458.0
telangana,2022,3,siddipet,498,826154.0
telangana,2022,3,khammam,1096,1388763.0
telangana,2022,4,narayanpet,101,163994.0
telangana,2022,4,nalgonda,1431,1845429.0
telangana,2022,4,jangaon,396,538286.0
telangana,2022,4,bhadradri kothagudem,1592,2285868.0
telangana,2022,4,warangal rural,461,563364.0
telangana,2022,4,kumuram bheem asifabad,308,433157.0
telangana,2022,4,nizamabad,952,1334576.0
telangana,2022,4,adilabad,360,428263.0
telangana,2022,4,rajanna sircilla,364,431074.0
telangana,2022,4,nagarkurnool,343,501913.0
telangana,2022,4,peddapalle,1399,1878146.0
telangana,2022,4,nirmal,500,728986.0
telangana,2022,4,mahabubabad,349,443660.0
telangana,2022,4,sangareddy,3439,4978596.0
telangana,2022,4,wanaparthy,162,143898.0
telangana,2022,4,vikarabad,297,524287.0
telangana,2022,4,jagtial,655,932846.0
telangana,2022,4,yadadri bhuvanagiri,526,854500.0
telangana,2022,4,medak,402,499547.0
telangana,2022,4,mahbubnagar,522,794303.0
telangana,2022,4,jaya shankar bhalupally,208,363319.0
telangana,2022,4,warangal urban,3013,3748304.0
telangana,2022,4,rangareddy,15005,21565381.0
telangana,2022,4,hyderabad,12819,15945642.0
telangana,2022,4,suryapet,839,1165725.0
telangana,2022,4,jogulamba gadwal,194,273435.0
telangana,2022,4,kamareddy,465,499662.0
telangana,2022,4,mulugu,132,202784.0
telangana,2022,4,medchal malkajgiri,12852,17986714.0
telangana,2022,4,karimnagar,1283,1902354.0
telangana,2022,4,mancherial,1257,1638180.0
telangana,2022,4,siddipet,681,1040086.0
telangana,2022,4,khammam,1348,1907848.0
telangana,2023,1,narayanpet,71,112389.0
telangana,2023,1,nalgonda,1236,1952099.0
telangana,2023,1,jangaon,296,462395.0
telangana,2023,1,bhadradri kothagudem,1128,1801388.0
telangana,2023,1,warangal rural,339,538687.0
telangana,2023,1,kumuram bheem asifabad,235,369621.0
telangana,2023,1,nizamabad,607,937537.0
telangana,2023,1,adilabad,258,428973.0
telangana,2023,1,rajanna sircilla,317,472145.0
telangana,2023,1,nagarkurnool,173,293037.0
telangana,2023,1,peddapalle,1068,1657846.0
telangana,2023,1,nirmal,399,597090.0
telangana,2023,1,mahabubabad,262,381506.0
telangana,2023,1,sangareddy,3015,4745090.0
telangana,2023,1,wanaparthy,132,204850.0
telangana,2023,1,vikarabad,225,486971.0
telangana,2023,1,jagtial,575,828229.0
telangana,2023,1,yadadri bhuvanagiri,466,809460.0
telangana,2023,1,medak,285,547411.0
telangana,2023,1,mahbubnagar,456,832789.0
telangana,2023,1,jaya shankar bhalupally,176,371219.0
telangana,2023,1,warangal urban,2312,3203776.0
telangana,2023,1,rangareddy,13622,21152107.0
telangana,2023,1,hyderabad,10418,14820277.0
telangana,2023,1,suryapet,726,1270631.0
telangana,2023,1,jogulamba gadwal,144,193475.0
telangana,2023,1,kamareddy,400,565145.0
telangana,2023,1,mulugu,103,195190.0
telangana,2023,1,medchal malkajgiri,11454,16935012.0
telangana,2023,1,karimnagar,1139,1741178.0
telangana,2023,1,mancherial,889,1290899.0
telangana,2023,1,siddipet,490,764713.0
telangana,2023,1,khammam,1092,1715072.0
telangana,2023,2,narayanpet,91,141772.0
telangana,2023,2,nalgonda,1238,1675694.0
telangana,2023,2,jangaon,280,437659.0
telangana,2023,2,bhadradri kothagudem,1151,1627129.0
telangana,2023,2,warangal rural,283,464515.0
telangana,2023,2,kumuram bheem asifabad,182,226277.0
telangana,2023,2,nizamabad,796,1274403.0
telangana,2023,2,adilabad,195,291429.0
telangana,2023,2,rajanna sircilla,323,483394.0
telangana,2023,2,nagarkurnool,249,331514.0
telangana,2023,2,peddapalle,775,1102721.0
telangana,2023,2,nirmal,419,596374.0
telangana,2023,2,mahabubabad,238,268173.0
telangana,2023,2,sangareddy,2919,4750595.0
telangana,2023,2,wanaparthy,143,240344.0
telangana,2023,2,vikarabad,238,389423.0
telangana,2023,2,jagtial,477,721688.0
telangana,2023,2,yadadri bhuvanagiri,455,682580.0
telangana,2023,2,medak,332,516222.0
telangana,2023,2,mahbubnagar,435,864891.0
telangana,2023,2,jaya shankar bhalupally,193,307517.0
telangana,2023,2,warangal urban,2155,2533869.0
telangana,2023,2,rangareddy,13998,20753771.0
telangana,2023,2,hyderabad,10818,14610195.0
telangana,2023,2,suryapet,622,862244.0
telangana,2023,2,jogulamba gadwal,248,285558.0
telangana,2023,2,kamareddy,379,406171.0
telangana,2023,2,mulugu,75,125347.0
telangana,2023,2,medchal malkajgiri,11833,17077694.0
telangana,2023,2,karimnagar,1074,1547293.0
telangana,2023,2,mancherial,980,1356480.0
telangana,2023,2,siddipet,547,830916.0
telangana,2023,2,khammam,977,1455116.0
telangana,2023,3,narayanpet,97,128854.0
telangana,2023,3,nalgonda,1531,1957682.0
telangana,2023,3,jangaon,274,432325.0
telangana,2023,3,bhadradri kothagudem,1189,1750083.0
telangana,2023,3,warangal rural,340,469534.0
telangana,2023,3,kumuram bheem asifabad,230,293880.0
telangana,2023,3,nizamabad,855,1137830.0
telangana,2023,3,adilabad,259,470308.0
telangana,2023,3,rajanna sircilla,387,509607.0
telangana,2023,3,nagarkurnool,291,400349.0
telangana,2023,3,peddapalle,937,1375183.0
telangana,2023,3,nirmal,431,599949.0
telangana,2023,3,mahabubabad,287,354564.0
telangana,2023,3,sangareddy,3242,4802022.0
telangana,2023,3,wanaparthy,128,179701.0
telangana,2023,3,vikarabad,321,574883.0
telangana,2023,3,jagtial,551,769532.0
telangana,2023,3,yadadri bhuvanagiri,579,852113.0
telangana,2023,3,medak,368,511818.0
telangana,2023,3,mahbubnagar,506,737664.0
telangana,2023,3,jaya shankar bhalupally,205,314054.0
telangana,2023,3,warangal urban,2253,2961157.0
telangana,2023,3,rangareddy,16236,23374057.0
telangana,2023,3,hyderabad,11568,14426420.0
telangana,2023,3,suryapet,765,1058466.0
telangana,2023,3,jogulamba gadwal,356,324692.0
telangana,2023,3,kamareddy,410,627083.0
telangana,2023,3,mulugu,124,156396.0
telangana,2023,3,medchal malkajgiri,13044,17698951.0
telangana,2023,3,karimnagar,1066,1423910.0
telangana,2023,3,mancherial,898,1202717.0
telangana,2023,3,siddipet,630,867576.0
telangana,2023,3,khammam,1165,1654105.0
telangana,2023,4,narayanpet,121,210456.0
telangana,2023,4,nalgonda,1399,2410148.0
telangana,2023,4,jangaon,395,663118.0
telangana,2023,4,bhadradri kothagudem,1224,2079214.0
telangana,2023,4,warangal rural,363,537220.0
telangana,2023,4,kumuram bheem asifabad,219,362453.0
telangana,2023,4,nizamabad,795,1466606.0
telangana,2023,4,adilabad,279,450286.0
telangana,2023,4,rajanna sircilla,384,602526.0
telangana,2023,4,nagarkurnool,318,493700.0
telangana,2023,4,peddapalle,1120,1681028.0
telangana,2023,4,nirmal,383,560140.0
telangana,2023,4,mahabubabad,278,356599.0
telangana,2023,4,sangareddy,3604,6270437.0
telangana,2023,4,wanaparthy,136,227299.0
telangana,2023,4,vikarabad,380,724448.0
telangana,2023,4,jagtial,602,978037.0
telangana,2023,4,yadadri bhuvanagiri,551,936834.0
telangana,2023,4,medak,393,643056.0
telangana,2023,4,mahbubnagar,519,929037.0
telangana,2023,4,jaya shankar bhalupally,263,400763.0
telangana,2023,4,warangal urban,2698,3941935.0
telangana,2023,4,rangareddy,16541,29175361.0
telangana,2023,4,hyderabad,12099,18060782.0
telangana,2023,4,suryapet,691,1118769.0
telangana,2023,4,jogulamba gadwal,344,365129.0
telangana,2023,4,kamareddy,462,666324.0
telangana,2023,4,mulugu,132,195602.0
telangana,2023,4,medchal malkajgiri,13254,22372378.0
telangana,2023,4,karimnagar,1269,2100573.0
telangana,2023,4,mancherial,1056,1648956.0
telangana,2023,4,siddipet,578,1090431.0
telangana,2023,4,khammam,1143,1885877.0
telangana,2024,1,narayanpet,180,232414.0
telangana,2024,1,nalgonda,1761,2405921.0
telangana,2024,1,jangaon,358,612009.0
telangana,2024,1,bhadradri kothagudem,1519,2237078.0
telangana,2024,1,warangal rural,401,436454.0
telangana,2024,1,kumuram bheem asifabad,339,379412.0
telangana,2024,1,nizamabad,952,1345940.0
telangana,2024,1,adilabad,295,438567.0
telangana,2024,1,rajanna sircilla,488,548363.0
telangana,2024,1,nagarkurnool,369,389651.0
telangana,2024,1,peddapalle,1234,1767293.0
telangana,2024,1,nirmal,470,695111.0
telangana,2024,1,mahabubabad,381,431631.0
telangana,2024,1,sangareddy,3929,5817730.0
telangana,2024,1,wanaparthy,215,308143.0
telangana,2024,1,vikarabad,429,663275.0
telangana,2024,1,jagtial,750,1120664.0
telangana,2024,1,yadadri bhuvanagiri,675,978018.0
